57,블랙홀볼링장,서울 노원구 화랑로 325 우현빌딩 4층,37.6149069,127.0640514,1,0
58,명성트윈스,서울 도봉구 도당로 6,37.6587,127.0354332,1,0
59,볼링스테이션2 쌍문점,서울 도봉구 도당로 6,37.6587,127.0354332,1,0
60,트윈스볼링장,서울 도봉구 도당로 6 LG트윈빌2 지하1층,37.6587,127.0354332,1,0
61,미화볼링장,서울 도봉구 도봉로 578,37.6562308,127.0397648,1,0
62,미화볼링센타,서울 도봉구 도봉로 578 3층,37.6562308,127.0397648,1,0
63,쌍문볼링장카페,서울 도봉구 도봉로114길 22-8,37.6470825,127.0352263,1,0
64,쌍문나이스락볼링센터,서울 도봉구 도봉로114길 22-8 지하1층,37.6470825,127.0352263,1,0
65,창동JJ볼링센타,서울 도봉구 해등로 125 4~5층,37.6547558,127.0404563,1,0
66,우창볼링센터,서울 동대문구 망우로 123,37.5917759,127.0664945,1,0
67,우창아레나볼,서울 동대문구 망우로 123,37.5917759,127.0664945,1,0
68,장안퍼펙트볼링장,서울 동대문구 장한로2길 33,37.5622525,127.0671776,1,0
69,장안퍼펙트볼링센터,서울 동대문구 장한로2길 33 지하1층,37.5622525,127.0671776,1,0
70,스타레인즈볼링장,서울 동대문구 천호대로 405 동보빌딩 지하3층,37.5619906,127.0641457,1,0
71,제이앤와이컴퍼니볼링장,서울 동작구 보라매로5가길 16,37.4913311,126.924105,1,0
72,보라매볼링장,서울 동작구 보라매로5가길 16 7층,37.4913311,126.924105,1,0
73,성대볼링센타,서울 동작구 상도로 102,37.4997236,126.9318514,1,0
74,한숲볼링장,서울 동작구 여의대방로 250 대림쇼핑타운 3층,37.5087076,126.9245319,1,0
75,(주)브로젝스 홍대점,서울 마포구 독막로7길 48,37.5499122,126.9200131,1,0
76,스매싱볼 홍대점,"서울 마포구 독막로7길 48 3,4층",37.5499122,126.9200131,1,0
77,클럽스트라이크,"서울 마포구 마포대로 52 고려아카데미텔2 4층 401,402호",37.5401668,126.9476754,1,0
78,W락볼링센터,서울 마포구 양화로 104 삼윤빌딩 지하 1층,37.5528175,126.9190056,1,0
79,홍대볼링장,서울 마포구 양화로 156 LG팰리스빌딩 3층,37.5560787,126.9234503,1,0
80,태화볼링센타,"서울 마포구 와우산로 111 지하1, 2층",37.5534902,126.9257687,1,0
81,마포구민체육센터 볼링장,서울 마포구 월드컵로25길 190 2층,37.5577844,126.8972352,1,0
82,충암볼링장,서울 서대문구 명지대길 103,37.5845288,126.9230412,1,0
83,신촌볼링센타,서울 서대문구 명지대길 103,37.5845288,126.9230412,1,0
84,뉴원일 볼링센터,서울 서대문구 수색로 48 지층,37.5705107,126.91371,1,0
85,스카이락볼링장,서울 서대문구 신촌로 73 8층,37.5563335,126.9348124,1,0
86,타겟볼링,서울 서대문구 신촌역로 10 지하1층,37.557639,126.9431699,1,0
87,렛스골프클럽,서울 서대문구 연희로41길 26,37.5913381,126.9357418,1,0
88,템플스트라이크,서울 서초구 강남대로61길 13 지하1층,37.4988351,127.0254016,1,0
89,로얄볼링센타,서울 서초구 방배로13길 18,37.4831483,126.9952832,1,0
90,오란다볼링센터,서울 서초구 방배로33길 29 한신트리플 상가 지하1층,37.4912681,126.9893045,1,0
91,스매싱볼 사당점,서울 서초구 방배천로2길 10 지하1층,37.4768069,126.9833009,1,0
92,노블레스볼링장,서울 서초구 서초대로 350 서초동동아빌라트 2동 지하2층,37.4951554,127.0198286,1,0
93,코오롱스포렉스 볼링장,서울 서초구 서초대로70길 32 코오롱스포렉스 본관,37.4937941,127.0234423,1,0
94,금성볼링장,서울 서초구 서초중앙로 85,37.489457,127.0139161,1,0
95,라인볼링장,서울 성동구 고산자로6길 40,37.5582591,127.0355555,1,0
96,유니온스타볼링클럽,"서울 성동구 연무장7길 12 지하1, 2층",37.5436385,127.0548873,1,0
97,yb볼링장,서울 성북구 길음로7길 36-12 2층,37.6033034,127.0220383,1,0
98,유타비케이볼링센터,서울 성북구 동소문로 106 유타14층,37.5926047,127.0171767,1,0
99,BK볼링센타,서울 성북구 동소문로 106 유타몰 14층,37.5925414,127.0170872,1,0
100,성신볼링센터,서울 성북구 보문로34길 69,37.591333,127.0190378,1,0
101,우리볼링장,서울 성북구 장위로 189,37.6167672,127.055878,1,0
102,올핀볼링센터,서울 성북구 장위로 189 천미빌딩 지하 1층,37.6167672,127.055878,1,0
103,JJ볼링장,서울 성북구 화랑로 254 지하1층,37.6108147,127.0576668,1,0
104,드림볼링센타,서울 송파구 가락로 103 지하1층,37.5014895,127.1075548,1,0
105,거여동정석볼링장,서울 송파구 거마로 14 지하1층,37.4941919,127.1452574,1,0
106,제이에스비 서울거여지점,서울 송파구 거마로 14 청송빌딩 지하1층,37.4941919,127.1452574,1,0
107,비에비뉴,서울 송파구 백제고분로 63 위너스오피스텔 지하1층,37.5110621,127.0789257,1,0
108,잠실볼링장,서울 송파구 백제고분로 75 올림피아 지하2층 202호,37.5099049,127.0791961,1,0
109,오금공원 론볼링장,서울 송파구 오금로 363,37.5020129,127.1321882,1,0
110,아우라스타코리아,서울 송파구 오금로11길 12,37.5143489,127.1085891,1,0
111,아우라락볼링장,서울 송파구 오금로11길 12 지하 1층,37.5143489,127.1085891,1,0
112,팡팡락볼링장,서울 송파구 올림픽로 114,37.5114154,127.0831936,1,0
113,휴스타코리아,서울 송파구 올림픽로 114,37.5114154,127.0831936,1,0
114,에스원볼링센터,서울 송파구 올림픽로 545,37.5306623,127.120144,1,0
115,한양직물,서울 송파구 올림픽로 545,37.5306623,127.120144,1,0
116,스핀볼링센터 가든5,서울 송파구 충민로 52,37.4777014,127.1226637,1,0
117,어썸라운지볼24 신월점,서울 양천구 곰달래로5길 17 지하2층 B201호,37.531115,126.8336049,1,0
118,세원볼링센터,서울 양천구 신월로 354,37.5216206,126.8602325,1,0
119,정석볼링장,서울 영등포구 경인로 775 에이스하이테크시티 1동 B143~B146호,37.5147541,126.8989475,1,0
120,퍼스트비앤피 볼링센터 여의도점,서울 영등포구 국회대로 800 진미파라곤빌딩 지하2층,37.530892,126.9210728,1,0
121,천호락볼링클럽 영등포지점,서울 영등포구 국회대로36길 17,37.5256688,126.8983527,1,0
122,와이디피볼링클럽,서울 영등포구 국회대로36길 17,37.5256688,126.8983527,1,0
123,영등포브래그,서울 영등포구 국회대로36길 17 리앤나빌리지 지하1층,37.5256688,126.8983527,1,0
124,동양볼링센터,서울 영등포구 선유로 27 지하 1층,37.5165749,126.8879405,1,0
125,로얄볼링센타,서울 영등포구 영등포로28길 5 코오롱아파트 지하3층,37.5199833,126.8992604,1,0
126,영등포볼링장,서울 영등포구 영중로 12,37.5176361,126.9065046,1,0
127,제이앤제이볼링센터,서울 영등포구 영중로 12 6층,37.5176361,126.9065046,1,0
128,코오롱스포렉스 타임스퀘어점,서울 영등포구 영중로 15 5층 501호,37.5170751,126.9033411,1,0
129,볼하우스 한남점,서울 용산구 독서당로 46 한남아이파크 지하2층,37.5323909,127.0072568,1,0
130,스매싱볼 이태원점,서울 용산구 이태원로 145 동호프라자 지하1층,37.5345729,126.9899418,1,0
131,뉴청룡볼링장,서울 용산구 한강대로 257,37.5412159,126.9724101,1,0
132,트윈스타,서울 은평구 서오릉로 94,37.6090292,126.9217299,1,0
133,은평칠텐볼링센터,서울 은평구 서오릉로 94 지하1층,37.6090292,126.9217299,1,0
134,엔씨티21,서울 은평구 증산로 253,37.5809177,126.9059318,1,0
135,유니온스포츠센타,서울 은평구 증산로 325,37.5857257,126.9112664,1,0
136,메카볼링센터,서울 은평구 통일로 842,37.6186065,126.9218995,1,0
137,나인틴나인,서울 종로구 대학로 144,37.5839645,127.002167,1,0
138,나인티나인,서울 종로구 대학로 144 4층,37.5839645,127.002167,1,0
139,광교진락볼링장,서울 종로구 대학로 60,37.576522,127.0025859,1,0
140,피트니스101 광화문점,"서울 종로구 새문안로3길 30 대우빌딩 지하1층 119,123호",37.5727748,126.9732574,1,0
141,라운지볼,서울 종로구 성균관로 12,37.5839862,126.9981835,1,0
142,어썸라운지볼링장,서울 종로구 성균관로 12 유니지오빌딩 지하1층,37.5839593,126.9981515,1,0
143,동아볼링센터,서울 종로구 종로 413,37.5762062,127.0224669,1,0
144,(주)브로젝스 종로점,서울 종로구 종로 78,37.5699502,126.9860364,1,0
145,스매싱볼 종로점,서울 종로구 종로 78 지하1층,37.5699502,126.9860364,1,0
146,제이앤제이 락볼링센터 종로점,서울 종로구 종로12길 15,37.5693659,126.9860469,1,0
147,제이앤제이볼링센터,서울 종로구 종로12길 15 4층,37.5693659,126.9860469,1,0
148,락볼링장,서울 종로구 종로12길 15 4층,37.5693659,126.9860469,1,0
149,원서레인스,서울 종로구 창덕궁1길 13,37.5790493,126.9885408,1,0
150,굿모닝시티볼,서울 중구 장충단로 247 굿모닝쇼핑몰 5층,37.5668728,127.0072811,1,0
151,몽키볼링장,서울 중구 장충단로 253,37.5674922,127.0081429,1,0
152,시그니처짐,서울 중구 장충단로 253 헬로우APM 8층,37.5674299,127.0082007,1,0
153,볼링볼링,서울 중구 청계천로 400 롯데캐슬베네치아 메가몰동 지하1층,37.5712378,127.0210085,1,0
154,코끼리볼링장,서울 중구 퇴계로 166 지하1층,37.5607946,126.9901567,1,0
155,LCI볼링장,서울 중구 퇴계로18길 14,37.5601931,126.9851087,1,0
156,BK플러스볼링센터,서울 중랑구 봉화산로 221 지하 2층,37.6080528,127.0972794,1,0
157,현대볼링장,"서울 중랑구 용마산로129나길 6 2,3층",37.6069728,127.0995336,1,0
158,삼보아레나볼링장,서울 중랑구 중랑천로10길 76 지하1층,37.592265,127.0773507,1,0
159,클라이밍 파크 강남점,서울 강남구 강남대로 364 미왕빌딩 지하1층,37.4955525,127.0292924,2,0
160,클라이밍파크,서울 강남구 강남대로 468 충림빌딩 지하3층,37.5042025,127.0251143,2,0
161,락트리 강남,서울 강남구 강남대로118길 12 부경빌딩 지하 2층,37.506317,127.0247442,2,0
162,더클라임 양재점,서울 강남구 남부순환로 2615 지하1층,37.4851442,127.0357571,2,0
163,클라임이모션,서울 강남구 논현로76길 27,37.4977416,127.0409818,2,0
